"Model","Scenario","Region","Variable","Unit","2005","2010","2015","2020","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"GCAM 7.1","Reference","Argentina","Emissions|CO2|AFOLU [NGHGI]","Mt CO2/yr",99.8763159239014,191.293430930515,215.7012763322,77.8230342303746,81.1762271821141,66.6208318159494,55.1684373362931,55.3224137703301,59.0440611156671,53.0812937071736,10.1585830327181,5.46076815747085,2.78127620354884,1.37621994592512,0.666378370082206,0.315329373971658,0.144680438815071,0.0632739583709151,0.0253960507008486,0.00842345012597737
"GCAM 7.1","Reference","Australia_NZ","Emissions|CO2|AFOLU [NGHGI]","Mt CO2/yr",51.7127450672617,-0.215364829209015,64.8120209634982,5.51968977825222,52.9227044937343,62.5160731587628,56.2458064846944,63.5829843111749,69.705381840759,63.0499040540246,-33.180797461059,-25.4705804730402,-18.4915197058358,-13.3045436793798,-9.60450632815276,-6.97188630935186,-5.08556399005901,-3.72314394197197,-2.73270708829243,-2.00924443921886
"GCAM 7.1","Reference","Brazil","Emissions|CO2|AFOLU [NGHGI]","Mt CO2/yr",609.286056555999,640.413304703909,1868.1546244501,483.931373389156,534.041957637235,497.370902605168,439.575395019074,471.986688762606,504.533085143058,439.938449875175,-40.8654563923276,-31.205560632791,-19.0584183694517,-10.8292831091662,-5.99028095323355,-3.28370815084718,-1.79766608413581,-0.986215961800302,-0.542981339883929,-0.300170748336617
"GCAM 7.1","Reference","Canada","Emissions|CO2|AFOLU [NGHGI]","Mt CO2/yr",273.617275067559,-264.043132285021,-168.556707662035,-38.188278855143,77.3699696621398,158.161390623651,203.34382934317,287.275029778558,358.405333699796,359.387148157743,80.4374708578961,48.6831476939481,28.4869474067635,16.2128233730379,8.9134939457114,4.65067332554999,2.21567679927749,0.867178135479722,0.154946740668994,-0.19215816820926
"GCAM 7.1","Reference","Central America and Caribbean","Emissions|CO2|AFOLU [NGHGI]","Mt CO2/yr",53.3917219582138,47.7525753116503,40.5629587334155,46.8539370485876,73.05966117634,74.8501645637728,73.2387835553967,76.5211659292397,78.8462388529596,69.8992253989877,-0.369260335316344,-0.844698106264235,-0.509563444091148,-0.263368308432064,-0.133152668263391,-0.0692498424071391,-0.0379065001849323,-0.0219527426034831,-0.013362124575514,-0.00844817706368837
"GCAM 7.1","Reference","Central Asia","Emissions|CO2|AFOLU [NGHGI]","Mt CO2/yr",-67.0697635776554,307.508643836674,-36.6782358206983,-107.236281934383,-48.7699741921168,-20.6089670565182,-5.969217858883,3.95662899969102,10.643521592098,10.8925363195595,0.331035543302681,-0.500299535820789,-1.00644408424971,-1.17538595751015,-1.14597347069595,-1.02238773032493,-0.866162243111044,-0.709784268526948,-0.568490763799308,-0.447892594470457
"GCAM 7.1","Reference","China","Emissions|CO2|AFOLU [NGHGI]","Mt CO2/yr",321.787126243963,904.60408562142,967.836830790325,391.485829750498,334.418932586541,227.942761209477,130.20731592778,73.6475110496328,31.9650528498219,-14.5212202809322,-40.4589607570361,-30.34604148736,-23.5348839382136,-18.0831829046559,-13.7146602581464,-10.2981030382634,-7.67918355684291,-5.69938063008333,-4.21662604557973,-3.11305387654172
"GCAM 7.1","Reference","Colombia","Emissions|CO2|AFOLU [NGHGI]","Mt CO2/yr",-31.5530101514305,-23.2424803504135,76.4177763239558,17.4711356886877,38.4617894398863,42.6767784337052,46.9239933916087,50.8605521242891,52.4663834436628,46.9531461365857,-6.34668924383077,-4.03540995123719,-2.18230049840672,-1.14903428160153,-0.616454097496928,-0.343749110381618,-0.200602505133894,-0.122329761926171,-0.0774583744580747,-0.0505147266630911
"GCAM 7.1","Reference","EU-12","Emissions|CO2|AFOLU [NGHGI]","Mt CO2/yr",-74.4815857422022,-69.8498577461786,9.83837287208226,-39.4870151228094,-36.8487017066339,-36.5301365041692,-34.2961859134025,-24.8377855555666,-11.9384070782368,-3.24785562380243,-25.3385190058724,-20.3202347102991,-16.1891554539262,-12.6460497619184,-9.72221143708954,-7.39132514743889,-5.5762478556262,-4.18459744558504,-3.12863793947178,-2.33304309760302
"GCAM 7.1","Reference","EU-15","Emissions|CO2|AFOLU [NGHGI]","Mt CO2/yr",-265.850262516459,-145.431222657391,-160.273289930024,-37.7680334675503,98.4972058936096,72.8448678509141,65.2523315006732,91.423632160626,123.533679421647,107.787123925476,-39.6095184880848,-36.0824668121442,-31.8583160153011,-26.5471146964578,-21.244686816159,-16.5680041119196,-12.7077536869425,-9.64075386392245,-7.26032029643663,-5.44023833250262
"GCAM 7.1","Reference","Europe_Eastern","Emissions|CO2|AFOLU [NGHGI]","Mt CO2/yr",-129.76279239209,-86.2455346042525,-26.4458451749735,-22.1285928142888,-4.30328333317702,9.2190648424207,20.7445744488092,36.7359464587508,52.3697877135985,51.2084475711052,0.617418045602713,-1.19819808755268,-1.85444604290907,-1.88111600095028,-1.6517928487732,-1.35398307308768,-1.06866131768786,-0.82469873926574,-0.627571941912657,-0.473287645632967
"GCAM 7.1","Reference","Europe_Non_EU","Emissions|CO2|AFOLU [NGHGI]","Mt CO2/yr",-8.77900297392108,57.6778230049363,92.4905823334806,26.3869250115296,35.2370651320744,35.044202069373,32.8138728935843,35.9577542778319,39.0101007149887,35.5928343542821,4.12076134661418,0.734117544172416,-0.881267754333109,-1.4252758943511,-1.45690328820803,-1.28454560539478,-1.05616845570819,-0.835630417713981,-0.646127650214339,-0.492453740958983
"GCAM 7.1","Reference","European Free Trade Association","Emissions|CO2|AFOLU [NGHGI]","Mt CO2/yr",-8.1784790746773,-12.3493695782376,-10.3394093511773,-1.64682131426954,18.3535516326749,14.7444978773529,17.1514830789754,23.1255933576738,30.3774528595775,29.9440208650291,2.61705968558684,1.15282479598127,0.266348637398945,-0.130268365329543,-0.265441188409882,-0.281782626177685,-0.251354206914314,-0.207473659866327,-0.164305237177359,-0.127005538622022
"GCAM 7.1","Reference","India","Emissions|CO2|AFOLU [NGHGI]","Mt CO2/yr",52.7551239024407,3.06598455188133,-24.048341266568,216.167294380852,198.931087354639,168.851131422129,154.055939700327,152.006404675961,138.210973775781,105.121739056388,-0.522242411506289,-0.607068514359202,-0.409684505650034,-0.265623502012087,-0.168771384461024,-0.107203433194533,-0.0690335375838727,-0.0453265246885082,-0.0303504026134861,-0.0206734388125928
"GCAM 7.1","Reference","Indonesia","Emissions|CO2|AFOLU [NGHGI]","Mt CO2/yr",409.375002763471,1335.07914480689,1194.29224055562,278.217920252162,197.10165493554,195.277764106596,170.457515142884,207.163681728281,226.080935452255,177.889319663102,-8.50345039976753,-2.46376629720007,-0.755145092159745,-0.274840677899851,-0.114907728323647,-0.0520199823988364,-0.0245775052332328,-0.0119459870381677,-0.00596100215933634,-0.00306303370811254
"GCAM 7.1","Reference","Japan","Emissions|CO2|AFOLU [NGHGI]","Mt CO2/yr",-27.6084216718381,-46.6158849791505,-39.9880425069813,-22.4735574225627,11.6078475573422,14.6271697719426,17.1913828429982,22.6313298556741,44.2512346772801,46.8495025924126,5.40698538103032,2.29617884144575,0.675928967561341,-0.0388165774509619,-0.301096597413949,-0.358491427966023,-0.33241564113855,-0.279020710087773,-0.222623071363646,-0.172563337914885
"GCAM 7.1","Reference","Mexico","Emissions|CO2|AFOLU [NGHGI]","Mt CO2/yr",27.3450117533205,-11.4515794973608,21.4304048795738,20.1941678884348,47.2615142871856,57.1737605991319,62.1241781509805,67.6898972298429,74.3191444918976,69.7108045554564,1.17262328353409,-0.914629390966652,-0.999973795430868,-0.740410242215136,-0.498704672403878,-0.327719893833426,-0.215103223065696,-0.142133331440778,-0.0947289760658004,-0.0636600734362576
"GCAM 7.1","Reference","Middle East","Emissions|CO2|AFOLU [NGHGI]","Mt CO2/yr",-106.425554774996,-54.055189200919,-32.1798277279409,-15.2620595671084,-5.17709430314278,0.713431549198294,3.03667103456578,4.79432943387617,5.45012648533241,5.01999017184621,-0.657857274779204,-0.582583970580443,-0.638844395372124,-0.605376211323858,-0.521362907345386,-0.424683464140984,-0.334540745171203,-0.25807961719874,-0.196431601612371,-0.14818896729033
"GCAM 7.1","Reference","Pakistan","Emissions|CO2|AFOLU [NGHGI]","Mt CO2/yr",3.98420199677144,-8.00812656928442,14.8087465324675,-3.20705895112699,-8.06970659301693,-11.4676771725652,-14.0583043760875,-16.9296410601848,-17.6988515779029,-17.8711737836733,-7.33506125601603,-2.34391341364619,-0.819811531465701,-0.332529242130014,-0.158851936576824,-0.0870652350124662,-0.0523657213057197,-0.0332588628996458,-0.0217612495327586,-0.0144664992887406
"GCAM 7.1","Reference","Russia","Emissions|CO2|AFOLU [NGHGI]","Mt CO2/yr",-410.739019503343,-532.790285641028,-63.3524602974352,-291.401492905209,-159.494468348255,-67.3333228623457,21.3132502947981,137.550144701401,256.802061786355,299.659785549071,-4.51008230378837,7.20399668434038,11.2094129731498,12.7893958817486,13.2057067383127,12.931682579573,12.2392537681428,11.3111292074627,10.2703256239961,9.20062355890781
"GCAM 7.1","Reference","South Africa","Emissions|CO2|AFOLU [NGHGI]","Mt CO2/yr",16.0852735591492,-18.5946177286383,-46.5334996013386,-32.3117800622679,-11.521043766716,2.99572750070876,7.11589900637318,10.42945691347,12.5403154008186,11.6473828670145,-7.36131041926997,-5.06593103182922,-3.39808490712265,-2.27166548366195,-1.52208387742785,-1.02328032890739,-0.69017217432667,-0.466818774108678,-0.316508397870231,-0.215040095102441
"GCAM 7.1","Reference","South America_Northern","Emissions|CO2|AFOLU [NGHGI]","Mt CO2/yr",3.72004916877873,106.549572299479,-9.23031585895632,-43.1276627390083,-24.8504228755463,20.5058920250688,29.3897569526714,38.0894322049659,46.4448093325697,48.0552117760827,-7.00998499018987,-6.03609376683633,-4.12052112523982,-2.62346129257551,-1.63309674780895,-1.01226219389053,-0.629688409100443,-0.394464266325856,-0.249201822251495,-0.158829060359334
"GCAM 7.1","Reference","South America_Southern","Emissions|CO2|AFOLU [NGHGI]","Mt CO2/yr",126.625968775664,266.252023782636,371.878661306265,145.65236480668,139.808655078858,136.251407064383,131.984636429056,148.166462912741,166.221535826171,152.772848208816,1.24843644759859,-1.26054294406478,-1.06923800797048,-0.647379554856588,-0.361672427762173,-0.200246518437843,-0.11328041668902,-0.0664140122213623,-0.0405558490707652,-0.0257680960455514
"GCAM 7.1","Reference","South Asia","Emissions|CO2|AFOLU [NGHGI]","Mt CO2/yr",6.70951482796528,40.7312027739914,47.2305401357587,43.0150552519625,47.5400322482844,44.2920633462974,44.226306773707,43.6649047259356,41.505872372074,35.7565237741662,0.962262860287744,0.151810226835383,-0.00653129046286427,-0.0348933886073866,-0.0325247432312216,-0.02479101074863,-0.017799439960035,-0.0125302323772375,-0.00876777861180933,-0.00612704902261983
"GCAM 7.1","Reference","South Korea","Emissions|CO2|AFOLU [NGHGI]","Mt CO2/yr",5.85076576553333,7.72637320766667,6.14381040232667,5.04060662134333,7.90832442341333,6.7560189928,5.77737926608333,7.989194937042,11.1458050908783,10.2716489531993,1.3950983049608,0.627720065477633,0.2254682075261,0.0406924373124867,-0.0341940899295966,-0.05776230819799,-0.0590927205454373,-0.051966436115088,-0.0426121255762767,-0.0336360367251957
"GCAM 7.1","Reference","Southeast Asia","Emissions|CO2|AFOLU [NGHGI]","Mt CO2/yr",148.630530286726,435.224118609929,423.778838574165,348.951292884644,323.316053477749,285.814214197007,277.971185264529,318.590020150516,346.571092999212,278.74284309671,10.8987626827447,2.09665672681683,0.11226772836612,-0.256927114470826,-0.257783641137389,-0.196738032652937,-0.140800785946523,-0.0994320557825453,-0.07033282954548,-0.0500169766801404
"GCAM 7.1","Reference","Taiwan","Emissions|CO2|AFOLU [NGHGI]","Mt CO2/yr",0.882242495720299,0.4210554933739,3.38322702136577,0.690499621126847,0.278365836578903,0.01860652662803,-0.00171588853754278,0.225857483755053,0.53899103806345,0.69853199147761,-0.00406249526019336,-0.0194314748778513,-0.0263671877500207,-0.0255056828750357,-0.0213703937438705,-0.0166286800123843,-0.0123982508273747,-0.00900240063635349,-0.00642483956380325,-0.00453238945232053
"GCAM 7.1","Reference","USA","Emissions|CO2|AFOLU [NGHGI]","Mt CO2/yr",-233.488181196331,-440.230508041844,-336.43901179219,-137.66402868294,-79.0090463064254,-42.123339258048,-16.7438015922099,43.4532551508045,152.717895194024,144.272477568991,-100.985538295615,-85.2199505492291,-69.9061049486368,-55.5746671158677,-43.2049191552136,-33.088461989408,-25.0864234831268,-18.8891941164548,-14.155446738326,-10.5728473399154
"GCAM 7.1","Reference","World","Emissions|CO2|AFOLU [NGHGI]","Mt CO2/yr",1631.88466236009,4010.74562706719,6604.46081373883,2230.19942579203,3381.62119404155,3767.17188669278,3670.25187954303,4171.77178795894,4721.03103155402,4378.05182125355,-398.971343670071,-341.348628341176,-251.324455801456,-177.383008575425,-123.667463151336,-85.9158986850092,-59.5431657880394,-41.0856832811385,-28.13376874125,-19.034453776375
"GCAM 7.1","Reference","Africa_Eastern","Emissions|CO2|Energy","Mt CO2/yr",45.9626888290925,64.2030539315407,78.7466144607825,100.538127070299,117.516598717953,140.107644258695,170.589651551504,213.468712001184,267.144751982224,335.776920738758,0,0,0,0,0,0,0,0,0,0
"GCAM 7.1","Reference","Africa_Northern","Emissions|CO2|Energy","Mt CO2/yr",377.660619828857,439.542919346238,497.978042875474,562.295705440978,629.675495055481,717.084845770939,802.075206455567,887.569102091903,976.327703576973,1063.91572711868,0,0,0,0,0,0,0,0,0,0
"GCAM 7.1","Reference","Africa_Southern","Emissions|CO2|Energy","Mt CO2/yr",48.2310136431572,57.2614074369487,84.4410611557562,85.2119704067952,99.7693647533783,124.411254962665,155.206802815867,195.137385233601,248.852025650851,323.61978060726,0,0,0,0,0,0,0,0,0,0
"GCAM 7.1","Reference","Africa_Western","Emissions|CO2|Energy","Mt CO2/yr",118.870774660583,131.712807070044,179.857562439126,189.357793206287,219.827617705036,291.621892269329,382.703449312698,500.327011500213,654.240033905763,855.973316983202,0,0,0,0,0,0,0,0,0,0
"GCAM 7.1","Reference","Argentina","Emissions|CO2|Energy","Mt CO2/yr",152.705697195668,185.715553293297,200.575833745665,194.408260047343,210.155096333602,222.114939980588,231.440486131954,238.257103615768,241.912203656934,245.457112714876,0,0,0,0,0,0,0,0,0,0
"GCAM 7.1","Reference","Australia_NZ","Emissions|CO2|Energy","Mt CO2/yr",425.34947290313,449.803296045205,443.132928050141,463.057291197007,484.92684165499,497.027190337056,502.72946950685,504.597228007867,514.546683245196,517.867586115234,0,0,0,0,0,0,0,0,0,0
"GCAM 7.1","Reference","Brazil","Emissions|CO2|Energy","Mt CO2/yr",343.885268407928,403.869253424217,483.822996689671,477.97456922496,507.607377373043,536.43523926147,556.534394316979,563.050900477727,571.199521986788,572.361282457741,0,0,0,0,0,0,0,0,0,0
"GCAM 7.1","Reference","Canada","Emissions|CO2|Energy","Mt CO2/yr",582.611462322674,566.685274041505,597.964728352092,638.714156701451,651.866722684251,658.084215368617,654.692658469091,651.345881980026,651.130743081454,645.612027346839,0,0,0,0,0,0,0,0,0,0
"GCAM 7.1","Reference","Central America and Caribbean","Emissions|CO2|Energy","Mt CO2/yr",165.174604590298,188.443658901873,200.30837273833,211.494384857807,222.387467048811,234.53688334125,246.239349532687,256.777281167984,267.893857710035,281.48805042949,0,0,0,0,0,0,0,0,0,0
"GCAM 7.1","Reference","Central Asia","Emissions|CO2|Energy","Mt CO2/yr",401.95895587842,472.630815168667,533.397447226706,582.087575982363,645.825959644836,701.976945535506,736.803532679749,756.470566645413,765.850506043467,773.156419943155,0,0,0,0,0,0,0,0,0,0
"GCAM 7.1","Reference","China","Emissions|CO2|Energy","Mt CO2/yr",6193.79138302416,8892.2046420851,10352.1455480533,12553.9754485514,13996.8265380094,14806.5645554551,15077.1537601236,15018.2881923481,14744.2858851915,14220.1203615959,0,0,0,0,0,0,0,0,0,0
"GCAM 7.1","Reference","Colombia","Emissions|CO2|Energy","Mt CO2/yr",60.6963431538489,74.5997545941286,90.5413812447006,97.5047502032007,110.550777149553,121.24919489642,132.136421671134,146.823788430766,161.947263110604,176.403669321602,0,0,0,0,0,0,0,0,0,0
"GCAM 7.1","Reference","EU-12","Emissions|CO2|Energy","Mt CO2/yr",750.817870235464,734.045571213809,670.605465078194,766.630873012161,802.325732226679,820.377947633163,825.956974236816,818.399603044391,811.641811504511,797.649967629883,0,0,0,0,0,0,0,0,0,0
"GCAM 7.1","Reference","EU-15","Emissions|CO2|Energy","Mt CO2/yr",3490.45034511097,3177.24434698237,2837.63898100349,2895.46502089627,2883.1053890681,2825.45226334882,2787.5551163085,2748.83202692467,2777.43685109679,2767.00733667183,0,0,0,0,0,0,0,0,0,0
"GCAM 7.1","Reference","Europe_Eastern","Emissions|CO2|Energy","Mt CO2/yr",424.290798123887,383.047919077505,278.005066480852,302.241990430242,324.983522229399,349.985258634769,370.791527107091,389.531628353663,403.587957836478,412.304193451737,0,0,0,0,0,0,0,0,0,0
"GCAM 7.1","Reference","Europe_Non_EU","Emissions|CO2|Energy","Mt CO2/yr",338.505481791023,390.371842435189,447.133456201126,468.730366838149,509.65061988733,541.944885509251,565.894992448868,584.93565525034,605.278735708923,618.027568398208,0,0,0,0,0,0,0,0,0,0
"GCAM 7.1","Reference","European Free Trade Association","Emissions|CO2|Energy","Mt CO2/yr",87.3822242025378,88.3650215696164,81.4942889945044,83.1935975469536,81.8141580625601,78.7871199947475,75.960966207504,73.1535654986651,75.6659109788906,82.7439072479786,0,0,0,0,0,0,0,0,0,0
"GCAM 7.1","Reference","India","Emissions|CO2|Energy","Mt CO2/yr",1174.83978663941,1712.31868945565,2200.06795736616,2696.99578000865,3460.29648916447,4080.01734792704,4672.026579306,5226.96162493177,5713.45347344619,6159.35015266827,0,0,0,0,0,0,0,0,0,0
"GCAM 7.1","Reference","Indonesia","Emissions|CO2|Energy","Mt CO2/yr",347.796718777781,388.316737551185,488.491011309936,581.79786190664,687.307404282011,798.302323346,897.950087325506,991.085989321705,1077.71428099761,1154.26807270142,0,0,0,0,0,0,0,0,0,0
"GCAM 7.1","Reference","Japan","Emissions|CO2|Energy","Mt CO2/yr",1239.75133362166,1165.59271821736,1178.19287776113,1154.18340666242,1134.40576115057,1104.94181071739,1058.81020820007,1013.60370483936,968.215284110706,925.002911413403,0,0,0,0,0,0,0,0,0,0
"GCAM 7.1","Reference","Mexico","Emissions|CO2|Energy","Mt CO2/yr",448.609162516314,477.209954597386,482.017529989771,508.208322189719,541.307335256753,573.511150591073,599.622415481724,621.053759071224,643.852622561561,666.797527353938,0,0,0,0,0,0,0,0,0,0
"GCAM 7.1","Reference","Middle East","Emissions|CO2|Energy","Mt CO2/yr",1373.97151551149,1775.49104787793,2078.18548987227,2101.13876236636,2190.61861985235,2338.43510907348,2472.13280997824,2593.63775315086,2712.21552926672,2833.08713919059,0,0,0,0,0,0,0,0,0,0
"GCAM 7.1","Reference","Pakistan","Emissions|CO2|Energy","Mt CO2/yr",121.813458824083,139.311602218713,162.003770684844,181.553508990833,196.634600250211,229.485473848334,267.825991111115,315.809665076389,382.306651779039,448.852352652699,0,0,0,0,0,0,0,0,0,0
"GCAM 7.1","Reference","Russia","Emissions|CO2|Energy","Mt CO2/yr",1687.82489329628,1748.149496084,1771.14705193335,1926.67577178163,1977.74110907523,2054.38092892472,2091.77344882856,2101.65804305975,2109.94972655896,2113.64878007923,0,0,0,0,0,0,0,0,0,0
"GCAM 7.1","Reference","South Africa","Emissions|CO2|Energy","Mt CO2/yr",492.848308470388,535.087106770411,523.645111205097,521.867013004548,542.581067649171,569.314960249132,584.818007374968,592.913841539024,597.091330968249,598.873158484375,0,0,0,0,0,0,0,0,0,0
"GCAM 7.1","Reference","South America_Northern","Emissions|CO2|Energy","Mt CO2/yr",163.202335225983,208.016022700022,174.89437591381,121.140500211943,127.204830789812,139.723238086864,140.349720189217,147.408687383491,161.604769190073,164.567356701028,0,0,0,0,0,0,0,0,0,0
"GCAM 7.1","Reference","South America_Southern","Emissions|CO2|Energy","Mt CO2/yr",140.941987562673,188.606618076055,218.152580131718,231.254829599164,253.30263097194,276.830084774412,297.136518777635,317.554830842222,339.735415383802,360.798113858743,0,0,0,0,0,0,0,0,0,0
"GCAM 7.1","Reference","South Asia","Emissions|CO2|Energy","Mt CO2/yr",65.5212667488099,86.9043736316605,130.031126007456,162.554830423167,196.519188612785,234.317544863185,273.790649193066,318.491758867493,365.292402862643,424.611403316683,0,0,0,0,0,0,0,0,0,0
"GCAM 7.1","Reference","South Korea","Emissions|CO2|Energy","Mt CO2/yr",504.974948036309,597.652868315647,640.448455901738,646.449143008707,672.198990580932,681.865790457405,676.371858334862,658.801384835359,630.180589478062,595.769664014198,0,0,0,0,0,0,0,0,0,0
"GCAM 7.1","Reference","Southeast Asia","Emissions|CO2|Energy","Mt CO2/yr",803.241146224357,974.812907114966,1137.46600079015,1322.18473481506,1517.55024072675,1687.58142563184,1839.99160086107,1990.82567157233,2133.40893040269,2284.87916198154,0,0,0,0,0,0,0,0,0,0
"GCAM 7.1","Reference","Taiwan","Emissions|CO2|Energy","Mt CO2/yr",280.296971778161,282.993296323438,278.849146223162,289.983142164628,298.596534697044,301.043231944551,300.586614493917,297.752476132034,290.746476397042,281.645463328774,0,0,0,0,0,0,0,0,0,0
"GCAM 7.1","Reference","USA","Emissions|CO2|Energy","Mt CO2/yr",5955.38707446544,5571.84003033087,5237.30784683552,5264.99601386903,5268.20294115971,5245.13985732667,5192.65835162922,5166.31727097088,5191.8528393732,5216.72496884102,0,0,0,0,0,0,0,0,0,0
"GCAM 7.1","Reference","World","Emissions|CO2|Energy","Mt CO2/yr",28809.3659116008,32552.0506058826,34758.690106716,38383.8655026161,41563.2830218242,43982.6525543205,45640.3096199616,46900.8420941662,48056.5627690439,48918.3614553583,0,0,0,0,0,0,0,0,0,0
"GCAM 7.1","Reference","Africa_Eastern","Emissions|CO2|Energy and Industrial Processes","Mt CO2/yr",48.6210224040925,68.2107209625407,82.7542814917825,105.39896517886,123.89073629742,148.907674392031,182.61180197776,229.836225822473,289.340558033358,365.734353162161,0,0,0,0,0,0,0,0,0,0
"GCAM 7.1","Reference","Africa_Northern","Emissions|CO2|Energy and Industrial Processes","Mt CO2/yr",410.854956179857,484.672256782238,543.107380311474,608.546078645557,678.614008171103,768.127475744511,854.6680409034,941.391850318213,1031.49312072534,1120.26187630772,0,0,0,0,0,0,0,0,0,0
"GCAM 7.1","Reference","Africa_Southern","Emissions|CO2|Energy and Industrial Processes","Mt CO2/yr",50.4163471751572,59.9930743519487,87.1727280707562,87.9862018256647,103.201366165378,128.81542472971,160.793205757055,202.327206987221,258.181530968987,335.776889968785,0,0,0,0,0,0,0,0,0,0
"GCAM 7.1","Reference","Africa_Western","Emissions|CO2|Energy and Industrial Processes","Mt CO2/yr",124.510108506583,139.108474409044,187.253229778126,197.331440931164,229.754143274114,305.634448876531,402.068236073133,526.756702169579,689.947509318564,903.924971975776,0,0,0,0,0,0,0,0,0,0
"GCAM 7.1","Reference","Argentina","Emissions|CO2|Energy and Industrial Processes","Mt CO2/yr",156.493364206668,190.702220413297,205.562500865665,199.174193813943,215.556335157957,228.026028851293,237.774583707781,244.951051557642,248.944872062934,252.801397215871,0,0,0,0,0,0,0,0,0,0
"GCAM 7.1","Reference","Australia_NZ","Emissions|CO2|Energy and Industrial Processes","Mt CO2/yr",430.12714000413,454.591963147205,447.921595152141,467.998615212885,490.32784434599,502.912243305395,509.127680955173,511.50049386877,521.907694347712,525.644068172187,0,0,0,0,0,0,0,0,0,0
"GCAM 7.1","Reference","Brazil","Emissions|CO2|Energy and Industrial Processes","Mt CO2/yr",363.186603495928,429.675255770217,509.628999035671,501.83155472711,533.617745070955,565.35068522348,588.706313575032,598.146132334869,608.169586681036,610.523190660339,0,0,0,0,0,0,0,0,0,0
"GCAM 7.1","Reference","Canada","Emissions|CO2|Energy and Industrial Processes","Mt CO2/yr",589.680796298674,572.163274539505,603.442728850092,644.433743254747,657.954244237662,664.573592991894,661.557681359851,658.58561550485,658.755570507954,653.611674307412,0,0,0,0,0,0,0,0,0,0
"GCAM 7.1","Reference","Central America and Caribbean","Emissions|CO2|Energy and Industrial Processes","Mt CO2/yr",172.889271958298,196.462659630873,208.32737346733,220.32851866091,232.549935306005,245.989556382402,258.905234684131,270.591012757111,282.756618327861,297.253314562696,0,0,0,0,0,0,0,0,0,0
"GCAM 7.1","Reference","Central Asia","Emissions|CO2|Energy and Industrial Processes","Mt CO2/yr",408.74595649542,480.814815912667,541.581447970706,591.189376476466,656.384691938054,713.951080957397,749.881367868643,770.381838910074,780.380706564394,788.136556438319,0,0,0,0,0,0,0,0,0,0
"GCAM 7.1","Reference","China","Emissions|CO2|Energy and Industrial Processes","Mt CO2/yr",6727.29509819116,9705.0313826451,11164.9722886133,13264.3445131304,14663.5549319544,15437.3779461351,15690.012215838,15615.9853466842,15316.8077039056,14762.8616942694,0,0,0,0,0,0,0,0,0,0
"GCAM 7.1","Reference","Colombia","Emissions|CO2|Energy and Industrial Processes","Mt CO2/yr",65.6610102718489,79.5864217141286,95.5280483647006,102.809401685442,116.626638701904,128.089030718223,139.818212602812,155.304057335033,171.075157073746,186.064913879897,0,0,0,0,0,0,0,0,0,0
"GCAM 7.1","Reference","EU-12","Emissions|CO2|Energy and Industrial Processes","Mt CO2/yr",770.214538665464,754.179239710809,690.739133575194,786.125368117721,822.163911363483,840.325092779873,846.071191065381,838.573388545038,831.742997731891,817.616023978313,0,0,0,0,0,0,0,0,0,0
"GCAM 7.1","Reference","EU-15","Emissions|CO2|Energy and Industrial Processes","Mt CO2/yr",3592.38368771097,3266.43968842437,2926.83432244549,2979.19739517497,2968.82858019445,2913.56427702567,2879.76983335832,2844.94086899517,2875.83099104171,2866.57038035635,0,0,0,0,0,0,0,0,0,0
"GCAM 7.1","Reference","Europe_Eastern","Emissions|CO2|Energy and Industrial Processes","Mt CO2/yr",432.247465513887,390.300586403505,285.257733806852,309.378901079052,332.541509249822,357.986406362146,379.220398873352,398.313695485366,412.600926355838,421.455007383629,0,0,0,0,0,0,0,0,0,0
"GCAM 7.1","Reference","Europe_Non_EU","Emissions|CO2|Energy and Industrial Processes","Mt CO2/yr",364.139150788023,421.454178594189,478.215792360126,499.253572946319,540.918779063223,573.66396405947,597.988001366414,617.256254188576,637.777780330048,650.671784799197,0,0,0,0,0,0,0,0,0,0
"GCAM 7.1","Reference","European Free Trade Association","Emissions|CO2|Energy and Industrial Processes","Mt CO2/yr",90.2568911305378,91.2323551636164,84.3616225885044,86.1481065155453,84.9439373804187,82.0599000589396,79.396009853114,76.7419916915523,79.3737509093003,86.5626054817996,0,0,0,0,0,0,0,0,0,0
"GCAM 7.1","Reference","India","Emissions|CO2|Energy and Industrial Processes","Mt CO2/yr",1247.14645987941,1814.54536541565,2302.29463332616,2824.01862155618,3617.32267677291,4260.44171099592,4872.8183975598,5446.39195487998,5949.88192160635,6410.67171484901,0,0,0,0,0,0,0,0,0,0
"GCAM 7.1","Reference","Indonesia","Emissions|CO2|Energy and Industrial Processes","Mt CO2/yr",364.711053648781,408.263406031185,508.437679789936,606.18402079023,717.213877000781,832.75333647791,935.785397431746,1031.62518400709,1120.54052255757,1198.9432886628,0,0,0,0,0,0,0,0,0,0
"GCAM 7.1","Reference","Japan","Emissions|CO2|Energy and Industrial Processes","Mt CO2/yr",1274.47467011166,1192.92038736836,1205.52054691213,1178.70772555857,1158.6585266887,1129.00360890483,1083.35055409768,1038.62737978091,993.219852050515,949.565311579681,0,0,0,0,0,0,0,0,0,0
"GCAM 7.1","Reference","Mexico","Emissions|CO2|Energy and Industrial Processes","Mt CO2/yr",467.283497547314,494.743956191386,499.551531583771,525.620660472659,560.227961410143,593.951309182602,621.461740833783,644.09362269909,667.975407724542,691.89661412234,0,0,0,0,0,0,0,0,0,0
